subject,blockcode,trialcode,trialnum,latency,response,values.imageName,stimulusitem1,stimulusnumber1,stimulusitem2,stimulusnumber2,stimulusitem3,stimulusnumber3,stimulusitem4,stimulusnumber4,stimulusitem5,stimulusnumber5,stimulusitem6,stimulusnumber6,stimulusitem7,stimulusnumber7,stimulusitem8,stimulusnumber8,stimulusitem9,stimulusnumber9,stimulusitem10,stimulusnumber10,stimulusitem11,stimulusnumber11,stimulusitem12,stimulusnumber12,stimulusitem13,stimulusnumber13,stimulusitem14,stimulusnumber14,stimulusitem15,stimulusnumber15
1,practiceBlock,practice,1,1,0,Picture1.jpg,+,1,Picture1.jpg,1,mask5.jpg,5,mask4.jpg,4,mask2.jpg,2,mask3.jpg,3,mask4.jpg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,practiceBlock,centre_mouse,2,48,reveal,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 0 of 12,1,Image 1 of 3,1,reveal.png,5
1,practiceBlock,practice_absent_trial,3,56,yes_3,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 1 of 12,1,Image 1 of 3,1,day,4
1,practiceBlock,centre_mouse,4,44,reveal,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 1 of 12,1,Image 1 of 3,1,reveal.png,5
1,practiceBlock,practice_present_trial,5,43,no_4,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 2 of 12,1,Image 1 of 3,1,red,3
1,practiceBlock,centre_mouse,6,40,reveal,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 2 of 12,1,Image 1 of 3,1,reveal.png,5
1,practiceBlock,practice_absent_trial,7,38,no_3,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 3 of 12,1,Image 1 of 3,1,wall,3
1,practiceBlock,centre_mouse,8,52,reveal,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 3 of 12,1,Image 1 of 3,1,reveal.png,5
1,practiceBlock,practice_present_trial,9,53,no_3,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 4 of 12,1,Image 1 of 3,1,outline,5
1,practiceBlock,centre_mouse,10,40,reveal,Picture1.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,confidence.png,1,guessing.png,2,respond_yes.png,3,respond_no.png,4,Word 4 of 12,1,Image 1 of 3,1,reveal.png,5
